/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:12_241_80.00 \n.jpg,80.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:12_242_63.00 \n.jpg,63.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:13_243_45.00 \n.jpg,45.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:13_244_47.00 \n.jpg,47.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:14_245_65.00 \n.jpg,65.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:15_246_65.00 \n.jpg,65.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:15_247_76.00 \n.jpg,76.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:16_248_82.00 \n.jpg,82.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:16_249_75.00 \n.jpg,75.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:17_250_65.00 \n.jpg,65.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:18_251_69.00 \n.jpg,69.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:18_252_73.00 \n.jpg,73.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:19_253_50.00 \n.jpg,50.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:19_254_45.00 \n.jpg,45.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:20_255_43.00 \n.jpg,43.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:21_256_42.00 \n.jpg,42.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:21_257_42.00 \n.jpg,42.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:22_258_56.00 \n.jpg,56.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:22_259_68.00 \n.jpg,68.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:23_260_71.00 \n.jpg,71.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:24_261_55.00 \n.jpg,55.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:24_262_47.00 \n.jpg,47.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:25_263_44.00 \n.jpg,44.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:25_264_38.00 \n.jpg,38.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:26_265_37.00 \n.jpg,37.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:27_266_42.00 \n.jpg,42.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:27_267_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:28_268_65.00 \n.jpg,65.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:28_269_67.00 \n.jpg,67.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:29_270_67.00 \n.jpg,67.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:30_271_67.00 \n.jpg,67.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:54:30_272_67.00 \n.jpg,67.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:15_0_.jpg,
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:16_1_67.00 \n.jpg,67.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:16_2_67.00 \n.jpg,67.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:17_3_67.00 \n.jpg,67.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:17_4_56.00 \n.jpg,56.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:18_5_50.00 \n.jpg,50.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:19_6_51.00 \n.jpg,51.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:19_7_51.00 \n.jpg,51.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:20_8_51.00 \n.jpg,51.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:20_9_51.00 \n.jpg,51.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:21_10_51.00 \n.jpg,51.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:22_11_50.00 \n.jpg,50.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:22_12_50.00 \n.jpg,50.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:23_13_50.00 \n.jpg,50.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:23_14_49.00 \n.jpg,49.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:24_15_49.00 \n.jpg,49.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:25_16_55.00 \n.jpg,55.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:25_17_56.00 \n.jpg,56.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:26_18_56.00 \n.jpg,56.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:26_19_55.00 \n.jpg,55.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:27_20_54.00 \n.jpg,54.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:28_21_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:28_22_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:29_23_47.00 \n.jpg,47.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:29_24_49.00 \n.jpg,49.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:30_25_51.00 \n.jpg,51.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:31_26_61.00 \n.jpg,61.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:31_27_61.00 \n.jpg,61.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:32_28_54.00 \n.jpg,54.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:32_29_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:33_30_47.00 \n.jpg,47.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:34_31_54.00 \n.jpg,54.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:34_32_56.00 \n.jpg,56.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:35_33_47.00 \n.jpg,47.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:35_34_44.00 \n.jpg,44.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:36_35_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:37_36_53.00 \n.jpg,53.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:37_37_57.00 \n.jpg,57.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:38_38_57.00 \n.jpg,57.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:38_39_50.00 \n.jpg,50.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:39_40_43.00 \n.jpg,43.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:40_41_40.00 \n.jpg,40.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:40_42_40.00 \n.jpg,40.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:41_43_47.00 \n.jpg,47.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:41_44_52.00 \n.jpg,52.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:42_45_56.00 \n.jpg,56.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:43_46_56.00 \n.jpg,56.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:43_47_56.00 \n.jpg,56.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:44_48_49.00 \n.jpg,49.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:44_49_45.00 \n.jpg,45.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:45_50_45.00 \n.jpg,45.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:46_51_49.00 \n.jpg,49.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:46_52_47.00 \n.jpg,47.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:47_53_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:47_54_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:48_55_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:49_56_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:49_57_36.00 \n.jpg,36.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:50_58_25.00 \n.jpg,25.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:50_59_54.00 \n.jpg,54.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:51_60_68.00 \n.jpg,68.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:52_61_70.00 \n.jpg,70.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:52_62_69.00 \n.jpg,69.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:53_63_65.00 \n.jpg,65.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:53_64_52.00 \n.jpg,52.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:54_65_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:55_66_43.00 \n.jpg,43.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:55_67_44.00 \n.jpg,44.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:56_68_47.00 \n.jpg,47.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:57_69_55.00 \n.jpg,55.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:57_70_59.00 \n.jpg,59.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:58_71_47.00 \n.jpg,47.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:58_72_43.00 \n.jpg,43.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:56:59_73_43.00 \n.jpg,43.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:00_74_43.00 \n.jpg,43.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:00_75_43.00 \n.jpg,43.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:01_76_36.00 \n.jpg,36.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:01_77_37.00 \n.jpg,37.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:02_78_41.00 \n.jpg,41.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:03_79_48.00 \n.jpg,48.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:03_80_49.00 \n.jpg,49.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:04_81_44.00 \n.jpg,44.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:04_82_44.00 \n.jpg,44.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:05_83_44.00 \n.jpg,44.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:06_84_44.00 \n.jpg,44.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:06_85_44.00 \n.jpg,44.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:07_86_48.00 \n.jpg,48.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:07_87_60.00 \n.jpg,60.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:08_88_60.00 \n.jpg,60.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:09_89_60.00 \n.jpg,60.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:09_90_60.00 \n.jpg,60.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:10_91_48.00 \n.jpg,48.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:10_92_37.00 \n.jpg,37.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:11_93_37.00 \n.jpg,37.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:12_94_37.00 \n.jpg,37.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:12_95_38.00 \n.jpg,38.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:13_96_48.00 \n.jpg,48.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:13_97_49.00 \n.jpg,49.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:14_98_42.00 \n.jpg,42.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:15_99_42.00 \n.jpg,42.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:15_100_42.00 \n.jpg,42.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:16_101_52.00 \n.jpg,52.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:16_102_54.00 \n.jpg,54.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:17_103_55.00 \n.jpg,55.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:18_104_58.00 \n.jpg,58.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:18_105_58.00 \n.jpg,58.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:19_106_50.00 \n.jpg,50.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:19_107_39.00 \n.jpg,39.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:20_108_32.00 \n.jpg,32.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:21_109_32.00 \n.jpg,32.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:21_110_32.00 \n.jpg,32.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:22_111_32.00 \n.jpg,32.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:22_112_32.00 \n.jpg,32.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:23_113_25.00 \n.jpg,25.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:24_114_23.00 \n.jpg,23.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:24_115_22.00 \n.jpg,22.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:25_116_21.00 \n.jpg,21.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:25_117_22.00 \n.jpg,22.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:26_118_24.00 \n.jpg,24.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:27_119_30.00 \n.jpg,30.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:27_120_31.00 \n.jpg,31.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:28_121_31.00 \n.jpg,31.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:28_122_31.00 \n.jpg,31.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:29_123_31.00 \n.jpg,31.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:30_124_43.00 \n.jpg,43.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:30_125_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:31_126_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:31_127_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:32_128_54.00 \n.jpg,54.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:33_129_55.00 \n.jpg,55.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:33_130_52.00 \n.jpg,52.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:34_131_50.00 \n.jpg,50.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:34_132_50.00 \n.jpg,50.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:35_133_50.00 \n.jpg,50.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:36_134_50.00 \n.jpg,50.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:36_135_50.00 \n.jpg,50.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:37_136_50.00 \n.jpg,50.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:37_137_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:38_138_35.00 \n.jpg,35.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:39_139_35.00 \n.jpg,35.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:39_140_36.00 \n.jpg,36.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:40_141_35.00 \n.jpg,35.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:40_142_36.00 \n.jpg,36.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:41_143_39.00 \n.jpg,39.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:42_144_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:42_145_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:43_146_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:43_147_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:44_148_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:45_149_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:45_150_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:46_151_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:46_152_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:47_153_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:48_154_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:48_155_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:49_156_46.00 \n.jpg,46.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:49_157_53.00 \n.jpg,53.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:50_158_53.00 \n.jpg,53.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:51_159_53.00 \n.jpg,53.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:51_160_53.00 \n.jpg,53.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:52_161_53.00 \n.jpg,53.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:52_162_53.00 \n.jpg,53.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:53_163_53.00 \n.jpg,53.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:54_164_53.00 \n.jpg,53.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:54_165_40.00 \n.jpg,40.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:55_166_36.00 \n.jpg,36.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:55_167_30.00 \n.jpg,30.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:56_168_30.00 \n.jpg,30.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:57_169_30.00 \n.jpg,30.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:57_170_34.00 \n.jpg,34.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:58_171_34.00 \n.jpg,34.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:58_172_34.00 \n.jpg,34.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:57:59_173_42.00 \n.jpg,42.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:00_174_48.00 \n.jpg,48.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:00_175_56.00 \n.jpg,56.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:01_176_57.00 \n.jpg,57.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:01_177_57.00 \n.jpg,57.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:02_178_57.00 \n.jpg,57.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:03_179_57.00 \n.jpg,57.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:03_180_57.00 \n.jpg,57.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:04_181_56.00 \n.jpg,56.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:04_182_52.00 \n.jpg,52.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:05_183_41.00 \n.jpg,41.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:06_184_41.00 \n.jpg,41.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:06_185_41.00 \n.jpg,41.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:07_186_41.00 \n.jpg,41.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:07_187_41.00 \n.jpg,41.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:08_188_41.00 \n.jpg,41.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:09_189_43.00 \n.jpg,43.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:09_190_43.00 \n.jpg,43.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:10_191_57.00 \n.jpg,57.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:10_192_62.00 \n.jpg,62.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:11_193_62.00 \n.jpg,62.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:12_194_61.00 \n.jpg,61.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:12_195_61.00 \n.jpg,61.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:13_196_61.00 \n.jpg,61.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:13_197_61.00 \n.jpg,61.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:14_198_61.00 \n.jpg,61.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:15_199_61.00 \n.jpg,61.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:15_200_61.00 \n.jpg,61.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:16_201_61.00 \n.jpg,61.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:16_202_61.00 \n.jpg,61.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:17_203_61.00 \n.jpg,61.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:18_204_61.00 \n.jpg,61.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:18_205_60.00 \n.jpg,60.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:19_206_71.00 \n.jpg,71.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:19_207_71.00 \n.jpg,71.00 \n
/home/pi/Desktop/bakal/zber_dat_NS/IMG/05-13-06:58:20_208_51.00 \n.jpg,51.00 \n
